gene symbol,p_val_adj,avg_logFC,cell type
NPNT,7.35E-233,2.248006781,Podocyte
NPR1,9.14E-38,0.623284017,Podocyte
NPR1,3.05E-53,0.755224619,Descending vasa recta
NQO1,3.67E-30,0.983201936,Podocyte
NQO1,7.45E-31,0.382849306,Thin ascending loop of Henle
NQO2,0,1.506116299,Proximal tubule
NR0B2,1.20E-121,0.882553374,Connecting tubule
NR0B2,1.20E-121,0.882553374,Distal tubule
NR2F1,2.18E-43,1.163772356,Interstitium / Fibroblasts
NR2F2,2.47E-193,1.109008879,Principal cells
NR2F2,1.93E-25,0.300788923,Connecting tubule
NR2F2,0.018345348,0.272999649,Podocyte
NR2F2,2.37E-37,0.866593169,Mesangial cell
NR2F2,0.663499272,0.339835026,Interstitium / Fibroblasts
NR2F2,4.24E-05,0.619828283,Ascending vasa recta
NR2F2,2.37E-37,0.866593169,Vascular smooth muscle cells / pericytes
NR2F2,1.93E-25,0.300788923,Distal tubule
NR3C1,1.48E-07,0.354333997,Mesangial cell
NR3C1,1.48E-07,0.354333997,Vascular smooth muscle cells / pericytes
NR4A1,3.40E-172,1.264917441,Principal cells
NR4A1,4.29E-26,0.331335802,Connecting tubule
NR4A1,3.39E-16,0.297700764,Macrophage
NR4A1,9.48E-06,1.060874525,Interstitium / Fibroblasts
NR4A1,4.29E-26,0.331335802,Distal tubule
NR4A2,1.35E-40,0.75151611,Monocyte
NRBF2,0.001389662,0.473587462,Interstitium / Fibroblasts
NRD1,2.25E-102,0.507998042,Intercalated cells
NRD1,1,0.469942906,Interstitium / Fibroblasts
NRGN,0,1.803787223,Mesangial cell
NRGN,0,1.803787223,Vascular smooth muscle cells / pericytes
NRN1,7.48E-113,0.745361887,Descending vasa recta
NRP1,8.94E-175,1.27607935,Glomerular endothelial
NSA2,3.07E-10,0.349355981,Proximal tubule
NSRP1,6.05E-05,0.427994998,Mesangial cell
NSRP1,6.05E-05,0.427994998,Vascular smooth muscle cells / pericytes
NT5C,4.46E-22,0.443149418,Principal cells
NT5C,1.49E-08,0.292917079,Descending loop of Henle
NT5E,2.44E-17,0.342143267,Interstitium / Fibroblasts
NTHL1,8.23E-37,0.740864582,Descending vasa recta
NTM,1.43E-108,0.466295789,Interstitium / Fibroblasts
NTN4,7.52E-34,0.305217112,Principal cells
NTN4,1.55E-19,0.465818462,Descending loop of Henle
NTN4,1.11E-09,0.251664148,Thick ascending loop of Henle
NTN4,3.52E-18,0.326204625,Thin ascending loop of Henle
NTN4,2.33E-10,0.291728891,Mesangial cell
NTN4,5.22E-154,1.614501827,Glomerular endothelial
NTN4,2.33E-10,0.291728891,Vascular smooth muscle cells / pericytes
NTNG1,0,1.485974346,Podocyte
NTRK2,2.17E-90,0.684850901,Thick ascending loop of Henle
NTRK2,2.76E-40,0.601888056,Podocyte
NTRK2,1.81E-96,0.691875616,Mesangial cell
NTRK2,9.56E-07,0.631401235,Interstitium / Fibroblasts
NTRK2,1.81E-96,0.691875616,Vascular smooth muscle cells / pericytes
NUCB1,2.81E-12,0.724330846,Podocyte
NUCB1,0.051306851,0.450713027,Interstitium / Fibroblasts
NUCB2,0.077076947,0.381012093,Interstitium / Fibroblasts
NUCKS1,3.94E-23,0.377168674,Principal cells
NUCKS1,2.77E-06,0.452960829,Podocyte
NUCKS1,1.36E-11,0.341260823,Thin ascending loop of Henle
NUCKS1,0.000100863,0.363990989,Mesangial cell
NUCKS1,0.000100863,0.363990989,Vascular smooth muscle cells / pericytes
NUDT14,3.59E-15,0.584596956,Descending vasa recta
NUDT16,2.35E-46,0.603436923,Macrophage
NUDT16,3.20E-15,0.301069776,Monocyte
NUDT16L1,1,0.260383906,Interstitium / Fibroblasts
NUDT3,3.21E-16,0.265750957,Principal cells
NUDT3,2.13E-24,0.280576111,Connecting tubule
NUDT3,1.77E-23,0.38249331,Monocyte
NUDT3,2.13E-24,0.280576111,Distal tubule
NUDT4,6.02E-70,1.060605632,Thick ascending loop of Henle
NUDT4,3.91E-119,0.861117482,Connecting tubule
NUDT4,4.33E-26,0.70903285,Mesangial cell
NUDT4,4.33E-26,0.70903285,Vascular smooth muscle cells / pericytes
NUDT4,3.91E-119,0.861117482,Distal tubule
NUMB,2.18E-08,0.30232355,Macrophage
NUP214,2.94E-76,0.645526414,Macrophage
NUPR1,1.26E-57,0.389805728,Proximal tubule
NUPR1,9.06E-62,0.866060843,Descending loop of Henle
NUPR1,8.80E-33,1.28141036,Podocyte
NUPR1,4.80E-59,0.841692389,Mesangial cell
NUPR1,4.85E-18,1.385160319,Interstitium / Fibroblasts
NUPR1,4.80E-59,0.841692389,Vascular smooth muscle cells / pericytes
NUPR1L,5.81E-52,0.387580395,Principal cells
NUPR1L,5.59E-291,1.027669138,Intercalated cells
NUPR1L,2.67E-14,0.390001,Thick ascending loop of Henle
NUPR1L,4.23E-62,0.44929464,Connecting tubule
NUPR1L,4.23E-62,0.44929464,Distal tubule
OAF,1.24E-43,1.418520921,Interstitium / Fibroblasts
OAS1,6.45E-227,0.842614327,Macrophage
OAZ1,5.23E-133,1.061382866,Macrophage
OAZ1,7.37E-16,0.319889386,Monocyte
OAZ2,1.56E-12,0.663467671,Mesangial cell
OAZ2,1.56E-12,0.663467671,Vascular smooth muscle cells / pericytes
OBSL1,6.96E-40,0.683832659,Thick ascending loop of Henle
OCIAD1,0.05242676,0.264128976,Thick ascending loop of Henle
OCIAD2,0,1.263426275,Proximal tubule
OCIAD2,1.00E-22,0.515432208,Descending loop of Henle
OCLN,4.63E-32,0.487962972,Thick ascending loop of Henle
OCLN,1.90E-48,0.438634621,Thin ascending loop of Henle
ODC1,8.90E-21,0.417825798,Principal cells
OGDHL,4.56E-17,0.302314138,Principal cells
OGDHL,3.87E-128,0.614164656,Intercalated cells
OGDHL,3.77E-37,0.682834567,Thick ascending loop of Henle
OGDHL,2.71E-84,0.647250256,Connecting tubule
OGDHL,2.71E-84,0.647250256,Distal tubule
OGFRL1,1.39E-254,0.999133108,Monocyte
OGN,0,1.408854462,Interstitium / Fibroblasts
OGT,5.11E-35,0.403995705,Principal cells
OGT,6.07E-05,0.251794985,Descending loop of Henle
OGT,1.09E-21,0.35551043,Connecting tubule
OGT,1.09E-21,0.35551043,Distal tubule
OLFML1,2.53E-172,0.452272996,Interstitium / Fibroblasts
OLFML3,0,1.667535851,Interstitium / Fibroblasts
OLR1,2.35E-227,0.741355788,Monocyte
OPTN,3.60E-45,0.472880501,Proximal tubule
OPTN,0.001208396,0.306766213,Podocyte
ORMDL1,1,0.29365178,Podocyte
OSBPL3,9.39E-54,0.491461881,Thick ascending loop of Henle
OSBPL9,1.42E-05,0.357660075,Podocyte
OSR2,0,1.388982913,Interstitium / Fibroblasts
OST4,1.24E-25,0.304444051,Intercalated cells
OSTC,0.015229383,0.663508166,Interstitium / Fibroblasts
OSTF1,1.34E-33,0.545238252,Macrophage
OSTF1,3.84E-53,0.460537165,T cells
OXCT1,1.32E-273,0.951557923,Intercalated cells
OXNAD1,1.55E-285,0.877201218,T cells
P4HA2,6.90E-07,0.418213216,Interstitium / Fibroblasts
P4HB,1.48E-06,0.552279689,Podocyte
P4HB,1,0.404621132,Interstitium / Fibroblasts
P4HTM,6.79E-07,0.468297149,Podocyte
PA2G4,1,0.306533975,Mesangial cell
PA2G4,1,0.306533975,Vascular smooth muscle cells / pericytes
PABPC1,1.66E-47,0.645464892,Macrophage
PABPC1,7.26E-52,0.752142953,Monocyte
PABPC1,9.30E-188,0.758621264,T cells
PABPC4,8.16E-10,0.258484433,Principal cells
PABPC4,3.00E-10,0.30981632,Macrophage
PABPC4,7.75E-47,0.617788627,Monocyte
PABPN1,9.89E-45,0.506467743,Principal cells
PABPN1,6.36E-08,0.313700564,Descending loop of Henle
PABPN1,8.94E-07,0.38367392,Thick ascending loop of Henle
PABPN1,7.01E-22,0.319524586,Connecting tubule
PABPN1,1.97E-23,0.878908112,Podocyte
PABPN1,9.86E-18,0.372978417,Thin ascending loop of Henle
PABPN1,1,0.345989299,Interstitium / Fibroblasts
PABPN1,7.01E-22,0.319524586,Distal tubule
PACRG,0,0.874523811,Intercalated cells
PAFAH1B2,1.81E-20,0.269642069,Principal cells
PAFAH1B2,0.382467413,0.311404028,Podocyte
PAG1,1.18E-108,0.802049592,Macrophage
PAH,0,1.888607801,Proximal tubule
PAIP2,0.000152371,0.438540415,Podocyte
PAK1,1.71E-97,0.55603756,Monocyte
PAK1,4.10E-48,0.942148802,Podocyte
PAK2,2.93E-11,0.304918144,Macrophage
PALLD,5.82E-62,1.011520494,Podocyte
PALLD,5.39E-114,1.091736724,Mesangial cell
PALLD,0.004029753,0.348646247,Interstitium / Fibroblasts
PALLD,5.39E-114,1.091736724,Vascular smooth muscle cells / pericytes
PALM,0.011223111,0.324189548,Interstitium / Fibroblasts
PALMD,0,1.33765709,Descending vasa recta
PAM,6.85E-32,0.360601852,Principal cells
PAM,2.67E-15,0.478954008,Thick ascending loop of Henle
PAM,1.30E-35,1.030858638,Podocyte
PAM,4.08E-24,0.377905858,Thin ascending loop of Henle
PAM,1,0.41655104,Interstitium / Fibroblasts
PAMR1,2.18E-230,1.01644733,Interstitium / Fibroblasts
PAN3,4.74E-07,0.560251443,Podocyte
PAPLN,5.14E-160,0.747545189,Descending loop of Henle
PAPOLA,3.30E-32,0.297246859,Intercalated cells
PAPPA,0,0.912976426,Principal cells
PAPPA2,0,1.410995658,Thin ascending loop of Henle
PAPSS2,0.000201329,0.603601286,Interstitium / Fibroblasts
PAQR7,2.19E-85,0.635465416,Principal cells
PAQR7,6.41E-12,0.631817566,Podocyte
PARD6B,1.54E-21,0.317591892,Principal cells
PARD6B,1.96E-45,0.396949156,Connecting tubule
PARD6B,2.53E-06,0.535704082,Podocyte
PARD6B,1.44E-12,0.279250875,Thin ascending loop of Henle
PARD6B,1.96E-45,0.396949156,Distal tubule
PARD6G,1.32E-106,0.76972472,Podocyte
PARK7,8.06E-69,0.530103764,Proximal tubule
PARM1,3.69E-79,0.775482168,Mesangial cell
PARM1,3.69E-79,0.775482168,Vascular smooth muscle cells / pericytes
PARP14,1,0.292582658,Interstitium / Fibroblasts
PARP8,3.23E-237,0.810562944,T cells
PART1,0,1.235159962,Intercalated cells
PARVA,2.68E-38,0.672406456,Podocyte
PARVG,6.68E-107,0.540702938,Macrophage
PARVG,2.33E-89,0.429433907,Monocyte
PAWR,9.16E-27,0.313876657,Principal cells
PAWR,6.17E-18,0.402683914,Descending loop of Henle
PAWR,1.09E-08,0.341380086,Thick ascending loop of Henle
PAWR,2.53E-24,0.320359468,Connecting tubule
PAWR,2.50E-21,0.686353544,Podocyte
PAWR,6.75E-14,0.318939511,Thin ascending loop of Henle
PAWR,1.54E-20,0.615258232,Mesangial cell
PAWR,1.54E-20,0.615258232,Vascular smooth muscle cells / pericytes
PAWR,2.53E-24,0.320359468,Distal tubule
PAX2,4.28E-77,0.57841396,Principal cells
PAX2,2.68E-20,0.446967751,Descending loop of Henle
PAX2,1.63E-13,0.397585998,Thick ascending loop of Henle
PAX2,6.81E-38,0.427942559,Connecting tubule
PAX2,2.29E-53,0.54719414,Thin ascending loop of Henle
PAX2,6.81E-38,0.427942559,Distal tubule
PAX8,3.00E-167,0.976691711,Principal cells
PAX8,3.70E-29,0.439955933,Descending loop of Henle
PAX8,2.37E-25,0.266373156,Connecting tubule
PAX8,8.01E-72,0.916683356,Thin ascending loop of Henle
PAX8,2.37E-25,0.266373156,Distal tubule
PBLD,0,1.359930043,Proximal tubule
PBX1,0.000198309,0.305026932,Mesangial cell
PBX1,1.56E-06,0.67245715,Interstitium / Fibroblasts
PBX1,3.11E-130,1.520257606,Glomerular endothelial
PBX1,1.39E-12,0.576335177,Descending vasa recta
PBX1,2.44E-12,0.80742489,Ascending vasa recta
PBX1,0.000198309,0.305026932,Vascular smooth muscle cells / pericytes
PCBD1,5.53E-280,1.041251361,Proximal tubule
PCBP1,2.70E-05,0.312388032,Proximal tubule
PCBP2,1.16E-122,0.669683251,Proximal tubule
PCDH9,5.92E-79,0.643074213,Thick ascending loop of Henle
PCGF5,4.60E-15,0.326680188,Macrophage
PCK1,0,2.319797985,Proximal tubule
PCK2,0,1.279734712,Proximal tubule
PCMT1,0.039235599,0.380046801,Podocyte
PCMTD1,2.46E-07,0.439793198,Podocyte
PCMTD1,2.62E-10,0.660094483,Descending vasa recta
PCMTD2,2.99E-11,0.647713081,Podocyte
PCNP,0.004043067,0.419952426,Podocyte
PCNP,0.194306865,0.360274877,Descending vasa recta
PCNXL4,1.25E-140,0.467723126,Intercalated cells
PCOLCE,3.76E-192,2.172058485,Interstitium / Fibroblasts
PCOLCE2,0,2.120102429,Podocyte
PCOLCE2,5.24E-118,1.099743762,Interstitium / Fibroblasts
PCP4,9.82E-53,0.745862003,Thick ascending loop of Henle
PCSK1N,1.68E-247,1.064052889,Proximal tubule
PCSK1N,1.19E-64,0.398111136,Principal cells
PCSK1N,1.08E-11,0.487920845,Thick ascending loop of Henle
PCSK1N,2.37E-52,0.937015399,Thin ascending loop of Henle
PCSK7,5.23E-86,0.588822212,T cells
PCSK7,0.059409436,0.372498916,Mesangial cell
PCSK7,0.059409436,0.372498916,Vascular smooth muscle cells / pericytes
PCYOX1,2.15E-30,0.338844368,Connecting tubule
PCYOX1,2.92E-07,0.546752401,Podocyte
PCYOX1,2.15E-30,0.338844368,Distal tubule
PDAP1,0.742181788,0.303885583,Mesangial cell
PDAP1,0.742181788,0.303885583,Vascular smooth muscle cells / pericytes
PDCD4,7.27E-120,0.702031018,T cells
PDCD6,0.470449605,0.294306928,Podocyte
PDCD6IP,1,0.315176595,Podocyte
PDE1A,7.11E-111,0.537241802,Intercalated cells
PDE1A,6.70E-59,0.762134662,Thick ascending loop of Henle
PDE1C,0,0.523980477,Intercalated cells
PDE4D,2.67E-73,0.540153157,Principal cells
PDE4DIP,1.17E-14,0.295120237,Thick ascending loop of Henle
PDE4DIP,7.64E-85,1.12706489,Podocyte
PDE4DIP,4.71E-30,0.306756893,Thin ascending loop of Henle
PDGFB,1.42E-128,0.744987979,Descending vasa recta
PDGFD,4.08E-40,0.655217057,Interstitium / Fibroblasts
PDGFD,1.35E-116,0.856869109,Descending vasa recta
PDGFRA,1.96E-275,0.863550997,Interstitium / Fibroblasts
PDGFRB,6.46E-96,0.909442272,Podocyte
PDGFRB,0,1.492444652,Mesangial cell
PDGFRB,1.02E-27,0.562141141,Interstitium / Fibroblasts
PDGFRB,0,1.492444652,Vascular smooth muscle cells / pericytes
PDGFRL,0,1.76721243,Interstitium / Fibroblasts
PDHA1,1.76E-24,0.32530326,Principal cells
PDHA1,1.01E-60,0.543083211,Connecting tubule
PDHA1,1.01E-60,0.543083211,Distal tubule
PDIA3,0.000495726,0.52575518,Podocyte
PDIA4,1.37E-19,0.315195027,Principal cells
PDIA6,1.48E-20,0.309078162,Connecting tubule
PDIA6,0.00418545,0.483843137,Podocyte
PDIA6,2.18E-09,0.253752306,Thin ascending loop of Henle
PDIA6,1.48E-20,0.309078162,Distal tubule
PDK4,9.01E-20,0.323338025,Proximal tubule
PDK4,2.35E-09,0.28293747,Principal cells
PDK4,1.10E-26,0.924055652,Thick ascending loop of Henle
PDK4,3.36E-15,0.719025947,Podocyte
PDK4,6.68E-10,0.442127663,Thin ascending loop of Henle
PDK4,1,0.312974425,Mesangial cell
PDK4,1.24E-08,0.469121898,Glomerular endothelial
PDK4,1,0.312974425,Vascular smooth muscle cells / pericytes
PDLIM1,1.11E-28,0.395355403,Descending loop of Henle
PDLIM1,5.90E-114,1.125644999,Mesangial cell
PDLIM1,0.237837032,0.370525701,Interstitium / Fibroblasts
PDLIM1,1.44E-31,0.746631915,Glomerular endothelial
PDLIM1,5.20E-13,0.640642878,Descending vasa recta
PDLIM1,5.90E-114,1.125644999,Vascular smooth muscle cells / pericytes
PDLIM2,4.14E-138,1.832802287,Podocyte
PDLIM2,1.28E-07,0.480009336,Interstitium / Fibroblasts
PDLIM4,3.01E-158,0.723191773,Thin ascending loop of Henle
PDLIM5,8.58E-40,0.828976997,Podocyte
PDLIM5,6.53E-06,0.459137395,Mesangial cell
PDLIM5,0.000277412,0.441933097,Descending vasa recta
PDLIM5,6.53E-06,0.459137395,Vascular smooth muscle cells / pericytes
PDLIM7,1.05E-32,0.655879973,Podocyte
PDLIM7,3.04E-100,0.951206405,Mesangial cell
PDLIM7,2.92E-12,0.738939116,Interstitium / Fibroblasts
PDLIM7,3.04E-100,0.951206405,Vascular smooth muscle cells / pericytes
PDPN,1.33E-220,0.722404669,Interstitium / Fibroblasts
PDXK,7.82E-29,0.62418311,Thick ascending loop of Henle
PDXK,1.42E-22,0.300921763,Connecting tubule
PDXK,1.19E-15,0.466027166,Thin ascending loop of Henle
PDXK,1.42E-22,0.300921763,Distal tubule
PDZK1,0,1.755480813,Proximal tubule
PDZK1IP1,0,2.47048861,Proximal tubule
PDZK1IP1,2.70E-60,0.705941601,Descending loop of Henle
PEA15,3.37E-31,0.347019818,Monocyte
PEA15,1.60E-35,0.853626658,Podocyte
PEBP1,0,1.427490559,Proximal tubule
PEPD,0,1.918853416,Proximal tubule
PER1,1,0.395062064,Interstitium / Fibroblasts
PERP,5.21E-14,0.253720652,Principal cells
PERP,6.28E-10,0.38595804,Descending loop of Henle
PERP,1.05E-48,0.290789484,Intercalated cells
PERP,6.19E-34,0.340661663,Connecting tubule
PERP,1.44E-59,0.805879672,Thin ascending loop of Henle
PERP,6.19E-34,0.340661663,Distal tubule
PET100,6.36E-53,0.600421989,Principal cells
PET100,2.85E-06,0.30143964,Descending loop of Henle
PET100,2.28E-28,0.363690056,Intercalated cells
PET100,3.42E-06,0.328600111,Thick ascending loop of Henle
PET100,5.38E-20,0.407087182,Connecting tubule
PET100,1.52E-11,0.330465655,Thin ascending loop of Henle
PET100,5.38E-20,0.407087182,Distal tubule
PFDN1,0.044984638,0.308023503,Descending vasa recta
PFDN2,5.03E-13,0.256189469,Connecting tubule
PFDN2,5.03E-13,0.256189469,Distal tubule
PFDN4,0.549606782,0.287534327,Descending vasa recta
PFDN5,2.69E-50,0.509442307,Macrophage
PFKFB3,4.39E-223,0.962879463,Principal cells
PFKL,1.57E-18,0.372074667,Principal cells
PFKL,4.97E-07,0.337064641,Thick ascending loop of Henle
PFN1,1.90E-119,0.946291816,Macrophage
PFN1,2.46E-12,0.335285175,Monocyte
PFN1,1.63E-70,0.36787044,T cells
PFN2,1.21E-118,0.754568093,Intercalated cells
PFN2,5.56E-44,0.445165355,Connecting tubule
PFN2,0.001986895,0.298754665,Podocyte
PFN2,5.56E-44,0.445165355,Distal tubule
PGAM1,0.017096456,0.325404578,Podocyte
PGF,0,1.261777811,Mesangial cell
PGF,0,1.261777811,Vascular smooth muscle cells / pericytes
PGK1,3.67E-18,0.415268943,Proximal tubule
PGK1,2.42E-08,0.298451389,Macrophage
PGLS,1.19E-39,0.637734631,Macrophage
PGLS,8.11E-28,0.424504102,Monocyte
PGRMC1,2.78E-67,0.713334488,Proximal tubule
PGRMC1,4.73E-07,0.318200556,Descending loop of Henle
PGRMC2,1,0.296769896,Interstitium / Fibroblasts
PHACTR1,2.63E-110,0.807841612,Monocyte
PHACTR2,3.38E-09,0.539281968,Podocyte
PHACTR3,0,1.096346477,Podocyte
PHACTR4,8.40E-41,0.966614921,Podocyte
PHB,1.69E-75,0.674653065,Proximal tubule
PHF14,3.70E-22,0.36365537,Descending loop of Henle
PHGDH,1,0.301375927,Interstitium / Fibroblasts
PHLDA1,3.15E-52,0.323434953,Intercalated cells
PHLDA1,5.74E-19,0.724824686,Mesangial cell
PHLDA1,5.74E-19,0.724824686,Vascular smooth muscle cells / pericytes
PHLDA3,6.29E-10,0.257330247,Interstitium / Fibroblasts
PHLDB1,0.001079357,0.472607133,Interstitium / Fibroblasts
PHPT1,1.04E-23,0.379676364,Proximal tubule
PHPT1,2.72E-07,0.368978832,Thick ascending loop of Henle
PHYH,6.11E-202,1.013943503,Proximal tubule
PHYHIP,0,1.144238227,Podocyte
PHYHIP,3.26E-45,0.388915202,Interstitium / Fibroblasts
PI16,0,2.115561594,Interstitium / Fibroblasts
PI16,6.17E-288,1.164624205,Descending vasa recta
PICALM,1,0.305194531,Podocyte
PICALM,1,0.282359255,Descending vasa recta
PIGP,5.87E-09,0.362312867,Thick ascending loop of Henle
PIGQ,1.51E-137,0.79619619,Principal cells
PIGQ,8.90E-45,0.416462108,Connecting tubule
PIGQ,8.90E-45,0.416462108,Distal tubule
PIGR,2.77E-140,0.895478946,Principal cells
PIGR,5.69E-159,1.824370471,Descending loop of Henle
PIGR,3.39E-61,0.455494537,Connecting tubule
PIGR,2.68E-90,1.04687698,Thin ascending loop of Henle
PIGR,3.39E-61,0.455494537,Distal tubule
PIGT,0.217228264,0.512790939,Interstitium / Fibroblasts
PIK3C2A,3.89E-82,1.105024896,Glomerular endothelial
PIK3C2A,3.34E-14,0.829555656,Ascending vasa recta
PIK3C2G,5.82E-210,0.774315256,Connecting tubule
PIK3C2G,5.82E-210,0.774315256,Distal tubule
PIK3IP1,0,1.241504368,T cells
PIK3R1,1.06E-05,0.772164004,Interstitium / Fibroblasts
PIK3R3,1.13E-24,0.695870921,Descending vasa recta
PILRA,0,1.216526922,Macrophage
PIM3,1.74E-68,0.615582212,Principal cells
PIM3,2.95E-24,0.251352892,Connecting tubule
PIM3,3.93E-19,0.371341048,Thin ascending loop of Henle
PIM3,2.95E-24,0.251352892,Distal tubule
PIN4,6.44E-15,0.397571708,Proximal tubule
PIP5K1B,2.23E-109,0.637943679,Mesangial cell
PIP5K1B,2.23E-109,0.637943679,Vascular smooth muscle cells / pericytes
PIPOX,0,0.864240101,Proximal tubule
PJA2,3.21E-06,0.447850783,Podocyte
PKHD1,1.87E-44,0.539817434,Descending loop of Henle
PKHD1,4.69E-48,0.374806606,Connecting tubule
PKHD1,9.48E-62,0.617595513,Thin ascending loop of Henle
PKHD1,4.69E-48,0.374806606,Distal tubule
PKIB,4.85E-209,0.836606772,Monocyte
PKIG,0.001658584,0.283673972,Podocyte
PKIG,1.09E-15,0.554585122,Mesangial cell
PKIG,1.17E-10,0.563915613,Descending vasa recta
PKIG,1.09E-15,0.554585122,Vascular smooth muscle cells / pericytes
PKM,1.10E-61,0.660684947,Principal cells
PKM,2.87E-35,0.365973915,Intercalated cells
PKM,3.92E-10,0.426581999,Thick ascending loop of Henle
PKM,8.21E-45,0.565439014,Connecting tubule
PKM,5.09E-48,0.805928317,Thin ascending loop of Henle
PKM,8.21E-45,0.565439014,Distal tubule
PKP4,2.94E-72,0.801746757,Thick ascending loop of Henle
PKP4,1.92E-51,0.504834398,Thin ascending loop of Henle
PLA2G12A,1.73E-45,0.289615789,Intercalated cells
PLA2G12A,2.08E-13,0.346129595,Thick ascending loop of Henle
PLA2G16,1.64E-257,1.075211596,Proximal tubule
PLA2G16,1.12E-13,0.323012904,Descending loop of Henle
PLA2G2A,0,3.898137718,Interstitium / Fibroblasts
PLA2R1,0,2.158133692,Podocyte
PLAC8,6.01E-151,0.984033159,Macrophage
PLAC9,0,1.945868565,Mesangial cell
PLAC9,1.02E-110,2.292499195,Interstitium / Fibroblasts
PLAC9,0,1.945868565,Vascular smooth muscle cells / pericytes
PLAGL1,1.11E-08,0.488872932,Interstitium / Fibroblasts
PLAT,9.51E-16,0.433374936,Interstitium / Fibroblasts
PLAT,0,2.838918265,Glomerular endothelial
PLAT,1.15E-177,1.549160709,Ascending vasa recta
PLAU,1.90E-165,0.952739194,Thick ascending loop of Henle
PLAUR,0,1.115729039,Macrophage
PLAUR,1.56E-111,0.747454511,Monocyte
PLBD1,2.21E-97,0.603560945,Monocyte
PLBD1,3.58E-13,0.561500255,Interstitium / Fibroblasts
PLCE1,3.29E-222,1.250484029,Podocyte
PLCG2,1.11E-219,0.575216979,Intercalated cells
PLCXD2,3.72E-53,0.325687894,Intercalated cells
PLCXD2,0.000175531,0.298030168,Thick ascending loop of Henle
PLCXD2,3.58E-53,0.478665754,Connecting tubule
PLCXD2,3.58E-53,0.478665754,Distal tubule
PLD3,1.67E-17,0.300784892,Principal cells
PLD3,1.22E-16,0.66494291,Podocyte
PLD3,1.03E-20,0.329127516,Thin ascending loop of Henle
PLD3,1.38E-06,0.692285564,Interstitium / Fibroblasts
PLD4,0,0.922306427,Monocyte
PLEC,5.53E-24,0.646877055,Descending vasa recta
PLEK,7.71E-154,0.671499955,Macrophage
PLEKHA1,1.06E-08,0.271482719,Descending loop of Henle
PLEKHA1,4.47E-33,0.47357851,Thin ascending loop of Henle
PLEKHA2,1.97E-74,0.511442267,Principal cells
PLEKHA4,8.75E-13,0.595086627,Interstitium / Fibroblasts
PLEKHA5,1.59E-85,0.637418369,Proximal tubule
PLEKHA5,1,0.29706997,Podocyte
PLEKHB2,4.10E-05,0.32199839,Proximal tubule
PLEKHB2,4.80E-53,0.377294717,Intercalated cells
PLEKHH2,5.88E-41,0.65178933,Thick ascending loop of Henle
PLEKHH2,4.15E-90,0.787689422,Thin ascending loop of Henle
PLEKHJ1,4.35E-14,0.284155216,Principal cells
PLEKHJ1,5.09E-55,0.429556776,Intercalated cells
PLEKHJ1,1.54E-40,0.472548644,Connecting tubule
PLEKHJ1,1.54E-40,0.472548644,Distal tubule
PLEKHO1,4.70E-177,0.655635711,Monocyte
PLIN2,5.97E-131,0.778970508,Proximal tubule
PLIN2,6.25E-21,0.376399298,Macrophage
PLK3,0.00793595,0.595403104,Interstitium / Fibroblasts
PLLP,6.07E-97,0.429091226,Intercalated cells
